Order_ID,Order_Date,Month,Month_Num,City,Customer_Segment,Cuisine_Type,Order_Value,Discount_Pct,Discount_Amount,Revenue,Delivery_Cost,Ops_Cost,Total_Cost,Profit,Profit_Margin_Pct,Delivery_Time_Mins,Customer_Rating,Is_Repeat_Customer,Has_Online_Delivery,Restaurant_Type
ORD10157,2023-05-27,May,5,Chennai,Premium,Desserts,808.0,27.6,223.0,585.0,70.0,145.0,438.0,370.0,63.2,26.0,4.5,1,Yes,Desserts
ORD10158,2023-11-14,November,11,Chennai,Budget,Fast Food,241.0,28.8,69.0,172.0,48.0,43.0,160.0,81.0,47.1,32.0,3.2,0,Yes,Fast Food
ORD10159,2023-11-18,November,11,Chennai,Regular,Chinese,532.0,26.5,141.0,391.0,55.0,96.0,292.0,240.0,61.4,30.0,3.4,0,Yes,Chinese
ORD10160,2023-10-24,October,10,Mumbai,Regular,North Indian,416.0,29.0,121.0,295.0,103.0,75.0,299.0,117.0,39.7,42.0,3.1,1,Yes,North Indian
ORD10161,2023-03-31,March,3,Ahmedabad,Budget,Continental,235.0,16.0,38.0,197.0,44.0,42.0,124.0,111.0,56.3,15.0,4.1,0,Yes,Continental
ORD10162,2023-03-26,March,3,Kolkata,Budget,Pizza,236.0,16.9,40.0,196.0,61.0,42.0,143.0,93.0,47.4,61.0,3.9,0,Yes,Pizza
ORD10163,2023-02-28,February,2,Bangalore,Premium,Biryani,760.0,18.5,141.0,619.0,52.0,137.0,330.0,430.0,69.5,69.0,3.3,1,Yes,Biryani
ORD10164,2023-10-13,October,10,Chennai,Budget,Continental,251.0,29.0,73.0,178.0,54.0,45.0,172.0,79.0,44.4,44.0,3.6,0,Yes,Continental
ORD10165,2023-07-08,July,7,Mumbai,Regular,Desserts,393.0,29.1,114.0,279.0,70.0,71.0,255.0,138.0,49.5,44.0,3.4,0,Yes,Desserts
ORD10166,2023-02-25,February,2,Pune,Premium,Biryani,693.0,21.6,150.0,543.0,62.0,125.0,337.0,356.0,65.6,40.0,4.3,1,Yes,Biryani
ORD10167,2023-11-09,November,11,Pune,Premium,Biryani,402.0,28.3,114.0,288.0,76.0,72.0,262.0,140.0,48.6,55.0,2.7,1,Yes,Biryani
ORD10168,2023-11-29,November,11,Chennai,Premium,Pizza,749.0,31.1,233.0,516.0,48.0,135.0,416.0,333.0,64.5,28.0,3.6,1,Yes,Pizza
ORD10169,2023-03-01,March,3,Jaipur,Budget,Desserts,183.0,14.5,26.0,157.0,71.0,33.0,130.0,53.0,33.8,51.0,4.1,0,Yes,Desserts
ORD10170,2023-10-28,October,10,Mumbai,Regular,Continental,522.0,34.6,181.0,341.0,61.0,94.0,336.0,186.0,54.5,39.0,3.9,1,Yes,Continental
ORD10171,2023-11-12,November,11,Delhi,Budget,Desserts,177.0,31.1,55.0,122.0,83.0,32.0,170.0,7.0,5.7,42.0,3.5,0,Yes,Desserts
ORD10172,2023-08-16,August,8,Mumbai,Budget,Desserts,293.0,34.8,102.0,191.0,85.0,53.0,240.0,53.0,27.7,41.0,4.2,0,Yes,Desserts
ORD10173,2023-02-01,February,2,Mumbai,Regular,Biryani,342.0,17.5,60.0,282.0,87.0,62.0,209.0,133.0,47.2,50.0,3.5,1,Yes,Biryani
ORD10174,2023-02-16,February,2,Mumbai,Premium,Desserts,849.0,21.4,182.0,667.0,59.0,153.0,394.0,455.0,68.2,54.0,3.4,1,Yes,Desserts
ORD10175,2023-05-05,May,5,Pune,Budget,Biryani,219.0,30.8,68.0,151.0,76.0,39.0,183.0,36.0,23.8,36.0,3.2,0,Yes,Biryani
ORD10176,2023-10-28,October,10,Mumbai,Premium,Fast Food,567.0,26.7,152.0,415.0,87.0,102.0,341.0,226.0,54.5,32.0,4.5,0,Yes,Fast Food
ORD10177,2023-05-22,May,5,Delhi,Budget,North Indian,125.0,28.9,36.0,89.0,97.0,22.0,155.0,-30.0,-33.7,46.0,3.6,1,Yes,North Indian
ORD10178,2023-02-26,February,2,Mumbai,Budget,Chinese,217.0,21.4,46.0,171.0,84.0,39.0,169.0,48.0,28.1,44.0,4.1,1,Yes,Chinese
ORD10179,2023-10-29,October,10,Mumbai,Regular,Fast Food,461.0,28.4,131.0,330.0,80.0,83.0,294.0,167.0,50.6,41.0,3.7,1,Yes,Fast Food
ORD10180,2023-02-02,February,2,Mumbai,Regular,South Indian,481.0,18.6,90.0,391.0,52.0,87.0,229.0,252.0,64.5,31.0,4.2,0,Yes,South Indian
ORD10181,2023-11-11,November,11,Bangalore,Budget,Fast Food,260.0,25.7,67.0,193.0,66.0,47.0,180.0,80.0,41.5,44.0,3.8,0,Yes,Fast Food
ORD10182,2023-11-26,November,11,Kolkata,Regular,Desserts,396.0,39.5,156.0,240.0,39.0,71.0,266.0,130.0,54.2,44.0,3.3,1,Yes,Desserts
ORD10183,2023-09-09,September,9,Bangalore,Regular,South Indian,491.0,32.7,160.0,331.0,43.0,88.0,291.0,200.0,60.4,54.0,3.7,1,Yes,South Indian
ORD10184,2023-02-03,February,2,Kolkata,Budget,Chinese,265.0,13.4,35.0,230.0,66.0,48.0,149.0,116.0,50.4,59.0,3.8,0,Yes,Chinese
ORD10185,2023-11-02,November,11,Pune,Regular,Continental,266.0,33.0,88.0,178.0,41.0,48.0,177.0,89.0,50.0,37.0,3.8,0,Yes,Continental
ORD10186,2023-12-02,December,12,Pune,Budget,South Indian,281.0,36.3,102.0,179.0,49.0,51.0,202.0,79.0,44.1,45.0,3.3,0,Yes,South Indian
ORD10187,2023-04-27,April,4,Hyderabad,Budget,Desserts,213.0,20.7,44.0,169.0,36.0,38.0,118.0,95.0,56.2,34.0,3.3,0,Yes,Desserts
ORD10188,2023-08-07,August,8,Delhi,Regular,Biryani,352.0,25.2,89.0,263.0,88.0,63.0,240.0,112.0,42.6,35.0,4.9,1,Yes,Biryani
ORD10189,2023-02-04,February,2,Jaipur,Regular,Desserts,499.0,12.9,64.0,435.0,48.0,90.0,202.0,297.0,68.3,33.0,4.1,1,Yes,Desserts
ORD10190,2023-03-08,March,3,Bangalore,Regular,Biryani,392.0,21.3,84.0,308.0,71.0,71.0,226.0,166.0,53.9,69.0,3.3,0,Yes,Biryani
ORD10191,2023-07-30,July,7,Bangalore,Budget,South Indian,319.0,24.3,78.0,241.0,58.0,57.0,193.0,126.0,52.3,43.0,4.4,0,Yes,South Indian
ORD10192,2023-05-28,May,5,Chennai,Premium,North Indian,706.0,25.0,177.0,529.0,81.0,127.0,385.0,321.0,60.7,50.0,3.4,1,Yes,North Indian
ORD10193,2023-04-25,April,4,Pune,Budget,Desserts,288.0,27.2,78.0,210.0,75.0,52.0,205.0,83.0,39.5,49.0,3.0,0,Yes,Desserts
ORD10194,2023-10-21,October,10,Bangalore,Budget,Pizza,206.0,26.9,55.0,151.0,65.0,37.0,157.0,49.0,32.5,43.0,3.9,0,Yes,Pizza
ORD10195,2023-11-08,November,11,Bangalore,Regular,North Indian,468.0,38.9,182.0,286.0,49.0,84.0,315.0,153.0,53.5,48.0,3.8,0,Yes,North Indian
ORD10196,2023-06-23,June,6,Delhi,Budget,Pizza,284.0,22.8,65.0,219.0,88.0,51.0,204.0,80.0,36.5,52.0,3.7,1,Yes,Pizza
ORD10197,2023-03-14,March,3,Mumbai,Regular,South Indian,443.0,24.1,107.0,336.0,53.0,80.0,240.0,203.0,60.4,49.0,3.7,0,Yes,South Indian
ORD10198,2023-08-03,August,8,Mumbai,Regular,Continental,477.0,27.3,130.0,347.0,59.0,86.0,275.0,202.0,58.2,34.0,4.2,1,Yes,Continental
ORD10199,2023-01-27,January,1,Delhi,Budget,South Indian,248.0,12.3,31.0,217.0,82.0,45.0,158.0,90.0,41.5,44.0,3.7,0,Yes,South Indian
ORD10200,2023-12-05,December,12,Mumbai,Budget,Desserts,306.0,32.9,101.0,205.0,70.0,55.0,226.0,80.0,39.0,45.0,3.5,0,Yes,Desserts
ORD10201,2023-06-26,June,6,Delhi,Budget,South Indian,224.0,23.9,54.0,170.0,67.0,40.0,161.0,63.0,37.1,46.0,3.4,0,Yes,South Indian
ORD10202,2023-01-24,January,1,Hyderabad,Regular,Pizza,576.0,13.3,77.0,499.0,44.0,104.0,225.0,351.0,70.3,41.0,3.5,0,Yes,Pizza
ORD10203,2023-03-12,March,3,Mumbai,Budget,Fast Food,337.0,24.5,82.0,255.0,81.0,61.0,224.0,113.0,44.3,55.0,2.9,0,Yes,Fast Food
ORD10204,2023-03-31,March,3,Mumbai,Regular,Continental,477.0,14.9,71.0,406.0,91.0,86.0,248.0,229.0,56.4,45.0,4.1,0,Yes,Continental
ORD10205,2023-02-06,February,2,Delhi,Regular,Biryani,398.0,17.5,69.0,329.0,93.0,72.0,234.0,164.0,49.8,67.0,3.2,0,Yes,Biryani
ORD10206,2023-06-10,June,6,Bangalore,Regular,South Indian,405.0,26.1,106.0,299.0,91.0,73.0,270.0,135.0,45.2,60.0,3.2,0,Yes,South Indian
ORD10207,2023-07-27,July,7,Hyderabad,Regular,South Indian,408.0,19.3,79.0,329.0,53.0,73.0,205.0,203.0,61.7,29.0,3.5,1,Yes,South Indian
ORD10208,2023-02-15,February,2,Chennai,Regular,Biryani,350.0,18.1,63.0,287.0,42.0,63.0,168.0,182.0,63.4,42.0,3.8,1,Yes,Biryani
ORD10209,2023-07-22,July,7,Bangalore,Regular,South Indian,605.0,32.1,194.0,411.0,54.0,109.0,357.0,248.0,60.3,54.0,3.4,0,Yes,South Indian
ORD10210,2023-09-19,September,9,Delhi,Regular,South Indian,445.0,31.5,140.0,305.0,82.0,80.0,302.0,143.0,46.9,33.0,4.0,0,Yes,South Indian
ORD10211,2023-11-27,November,11,Mumbai,Regular,Biryani,467.0,37.2,174.0,293.0,85.0,84.0,343.0,124.0,42.3,47.0,4.6,1,Yes,Biryani
ORD10212,2023-12-02,December,12,Mumbai,Budget,Chinese,212.0,27.6,59.0,153.0,70.0,38.0,167.0,45.0,29.4,38.0,3.5,0,Yes,Chinese
ORD10213,2023-12-15,December,12,Pune,Regular,Desserts,386.0,40.4,156.0,230.0,78.0,69.0,303.0,83.0,36.1,57.0,3.2,0,Yes,Desserts
ORD10214,2023-03-19,March,3,Pune,Regular,Biryani,367.0,19.6,72.0,295.0,67.0,66.0,205.0,162.0,54.9,37.0,4.0,0,Yes,Biryani
ORD10215,2023-06-30,June,6,Pune,Regular,North Indian,470.0,25.1,118.0,352.0,37.0,85.0,240.0,230.0,65.3,58.0,4.2,1,Yes,North Indian
ORD10216,2023-02-09,February,2,Bangalore,Budget,Pizza,213.0,21.2,45.0,168.0,63.0,38.0,146.0,67.0,39.9,47.0,3.8,0,Yes,Pizza
ORD10217,2023-08-25,August,8,Mumbai,Regular,Continental,516.0,29.2,151.0,365.0,108.0,93.0,352.0,164.0,44.9,43.0,3.4,0,Yes,Continental
ORD10218,2023-06-14,June,6,Hyderabad,Budget,Fast Food,167.0,26.6,44.0,123.0,46.0,30.0,120.0,47.0,38.2,42.0,4.4,0,Yes,Fast Food
ORD10219,2023-02-13,February,2,Jaipur,Regular,Biryani,398.0,19.1,76.0,322.0,48.0,72.0,196.0,202.0,62.7,42.0,4.2,1,Yes,Biryani
ORD10220,2023-09-26,September,9,Delhi,Regular,Desserts,703.0,29.8,210.0,493.0,64.0,127.0,401.0,302.0,61.3,39.0,4.2,1,Yes,Desserts
ORD10221,2023-06-23,June,6,Delhi,Budget,Continental,291.0,27.7,81.0,210.0,100.0,52.0,233.0,58.0,27.6,50.0,3.4,1,Yes,Continental
ORD10222,2023-02-18,February,2,Pune,Budget,Biryani,285.0,19.9,57.0,228.0,77.0,51.0,185.0,100.0,43.9,51.0,3.8,0,Yes,Biryani
ORD10223,2023-06-20,June,6,Delhi,Premium,Chinese,960.0,18.7,180.0,780.0,90.0,173.0,443.0,517.0,66.3,58.0,3.7,0,Yes,Chinese
ORD10224,2023-03-08,March,3,Ahmedabad,Budget,Continental,240.0,21.9,53.0,187.0,50.0,43.0,146.0,94.0,50.3,54.0,3.2,0,Yes,Continental
ORD10225,2023-03-07,March,3,Delhi,Budget,Biryani,272.0,23.1,63.0,209.0,66.0,49.0,178.0,94.0,45.0,44.0,4.2,0,Yes,Biryani
ORD10226,2023-11-27,November,11,Hyderabad,Regular,South Indian,469.0,35.1,164.0,305.0,58.0,84.0,306.0,163.0,53.4,29.0,4.2,0,Yes,South Indian
ORD10227,2023-06-24,June,6,Mumbai,Budget,Fast Food,289.0,31.7,92.0,197.0,110.0,52.0,254.0,35.0,17.8,41.0,3.8,0,Yes,Fast Food
ORD10228,2023-06-01,June,6,Delhi,Budget,South Indian,265.0,30.2,80.0,185.0,96.0,48.0,224.0,41.0,22.2,43.0,3.8,1,Yes,South Indian
ORD10229,2023-12-05,December,12,Chennai,Premium,North Indian,891.0,31.6,281.0,610.0,57.0,160.0,498.0,393.0,64.4,38.0,3.8,0,Yes,North Indian
ORD10230,2023-04-03,April,4,Mumbai,Budget,Chinese,314.0,27.0,85.0,229.0,63.0,57.0,205.0,109.0,47.6,46.0,3.4,0,Yes,Chinese
ORD10231,2023-01-23,January,1,Chennai,Budget,Desserts,322.0,16.2,52.0,270.0,31.0,58.0,141.0,181.0,67.0,37.0,3.9,0,Yes,Desserts
ORD10232,2023-08-18,August,8,Delhi,Regular,Pizza,607.0,24.0,146.0,461.0,71.0,109.0,326.0,281.0,61.0,38.0,4.5,1,Yes,Pizza
ORD10233,2023-07-08,July,7,Jaipur,Regular,Fast Food,305.0,29.2,89.0,216.0,30.0,55.0,174.0,131.0,60.6,46.0,3.4,0,Yes,Fast Food
ORD10234,2023-09-15,September,9,Bangalore,Regular,Continental,348.0,29.9,104.0,244.0,80.0,63.0,247.0,101.0,41.4,46.0,3.4,0,Yes,Continental
ORD10235,2023-05-09,May,5,Chennai,Premium,Chinese,608.0,16.8,102.0,506.0,67.0,109.0,278.0,330.0,65.2,49.0,3.6,1,Yes,Chinese
ORD10236,2023-05-26,May,5,Delhi,Premium,South Indian,1077.0,17.3,186.0,891.0,56.0,194.0,436.0,641.0,71.9,29.0,3.6,1,Yes,South Indian
ORD10237,2023-02-16,February,2,Bangalore,Regular,Continental,445.0,25.7,114.0,331.0,73.0,80.0,267.0,178.0,53.8,41.0,3.9,1,Yes,Continental
ORD10238,2023-08-01,August,8,Bangalore,Budget,North Indian,175.0,21.3,37.0,138.0,91.0,32.0,160.0,15.0,10.9,43.0,4.1,0,Yes,North Indian
ORD10239,2023-04-25,April,4,Delhi,Premium,Biryani,851.0,14.9,127.0,724.0,79.0,153.0,359.0,492.0,68.0,50.0,3.8,0,Yes,Biryani
ORD10240,2023-03-12,March,3,Kolkata,Regular,Chinese,514.0,13.6,70.0,444.0,71.0,93.0,234.0,280.0,63.1,44.0,3.9,0,Yes,Chinese
ORD10241,2023-08-18,August,8,Bangalore,Premium,Desserts,787.0,29.7,234.0,553.0,91.0,142.0,467.0,320.0,57.9,37.0,4.5,0,Yes,Desserts
ORD10242,2023-10-08,October,10,Mumbai,Budget,Chinese,248.0,37.6,93.0,155.0,57.0,45.0,195.0,53.0,34.2,46.0,3.4,0,Yes,Chinese
ORD10243,2023-06-04,June,6,Bangalore,Regular,Fast Food,534.0,19.3,103.0,431.0,59.0,96.0,258.0,276.0,64.0,39.0,3.0,1,Yes,Fast Food
ORD10244,2023-02-26,February,2,Pune,Regular,South Indian,405.0,24.1,97.0,308.0,30.0,73.0,200.0,205.0,66.6,27.0,4.2,0,Yes,South Indian
ORD10245,2023-03-15,March,3,Bangalore,Regular,Fast Food,529.0,17.4,92.0,437.0,75.0,95.0,262.0,267.0,61.1,34.0,3.8,1,Yes,Fast Food
ORD10246,2023-12-07,December,12,Delhi,Regular,Chinese,450.0,36.5,164.0,286.0,55.0,81.0,300.0,150.0,52.4,59.0,3.8,0,Yes,Chinese
ORD10247,2023-07-19,July,7,Delhi,Premium,North Indian,767.0,32.1,246.0,521.0,72.0,138.0,456.0,311.0,59.7,46.0,2.8,1,Yes,North Indian
ORD10248,2023-07-02,July,7,Delhi,Budget,North Indian,235.0,30.8,72.0,163.0,62.0,42.0,176.0,59.0,36.2,34.0,3.7,0,Yes,North Indian
ORD10249,2023-03-10,March,3,Hyderabad,Regular,Biryani,630.0,13.7,86.0,544.0,67.0,113.0,266.0,364.0,66.9,37.0,4.0,0,Yes,Biryani
ORD10250,2023-12-23,December,12,Chennai,Budget,Desserts,334.0,33.7,112.0,222.0,68.0,60.0,240.0,94.0,42.3,43.0,3.4,1,Yes,Desserts
ORD10251,2023-01-19,January,1,Mumbai,Regular,Desserts,520.0,14.4,75.0,445.0,84.0,94.0,253.0,267.0,60.0,53.0,3.8,1,Yes,Desserts
ORD10252,2023-09-21,September,9,Mumbai,Budget,Pizza,313.0,28.0,88.0,225.0,70.0,56.0,214.0,99.0,44.0,58.0,3.5,0,Yes,Pizza
ORD10253,2023-05-27,May,5,Bangalore,Budget,Fast Food,375.0,21.4,80.0,295.0,59.0,68.0,207.0,168.0,56.9,61.0,3.5,0,Yes,Fast Food
ORD10254,2023-07-08,July,7,Kolkata,Budget,South Indian,211.0,25.6,54.0,157.0,44.0,38.0,136.0,75.0,47.8,39.0,3.9,0,Yes,South Indian
ORD10255,2023-04-06,April,4,Bangalore,Premium,Biryani,878.0,21.9,193.0,685.0,60.0,158.0,411.0,467.0,68.2,44.0,4.5,1,Yes,Biryani
ORD10256,2023-08-06,August,8,Ahmedabad,Regular,South Indian,623.0,21.7,135.0,488.0,55.0,112.0,302.0,321.0,65.8,42.0,3.7,0,Yes,South Indian
ORD10257,2023-02-22,February,2,Chennai,Regular,Biryani,511.0,12.7,65.0,446.0,39.0,92.0,196.0,315.0,70.6,40.0,3.1,0,Yes,Biryani
ORD10258,2023-03-27,March,3,Delhi,Regular,Continental,490.0,23.3,114.0,376.0,82.0,88.0,284.0,206.0,54.8,39.0,4.4,1,Yes,Continental
ORD10259,2023-11-11,November,11,Mumbai,Premium,Biryani,616.0,40.0,246.0,370.0,56.0,111.0,413.0,203.0,54.9,47.0,4.0,1,Yes,Biryani
ORD10260,2023-12-10,December,12,Surat,Premium,South Indian,1053.0,36.1,380.0,673.0,35.0,190.0,605.0,448.0,66.6,52.0,3.5,1,Yes,South Indian
ORD10261,2023-03-15,March,3,Chennai,Regular,North Indian,433.0,25.7,111.0,322.0,67.0,78.0,256.0,177.0,55.0,49.0,3.0,0,Yes,North Indian
ORD10262,2023-11-27,November,11,Bangalore,Budget,Fast Food,339.0,30.5,103.0,236.0,90.0,61.0,254.0,85.0,36.0,37.0,3.9,0,Yes,Fast Food
ORD10263,2023-07-09,July,7,Bangalore,Regular,Desserts,499.0,24.6,123.0,376.0,73.0,90.0,286.0,213.0,56.6,38.0,3.5,0,Yes,Desserts
ORD10264,2023-06-10,June,6,Pune,Regular,Continental,447.0,27.2,122.0,325.0,78.0,80.0,280.0,167.0,51.4,48.0,3.5,1,Yes,Continental
ORD10265,2023-09-23,September,9,Mumbai,Regular,Desserts,527.0,27.8,147.0,380.0,35.0,95.0,277.0,250.0,65.8,56.0,2.8,0,Yes,Desserts
ORD10266,2023-04-20,April,4,Delhi,Budget,Desserts,228.0,29.4,67.0,161.0,55.0,41.0,163.0,65.0,40.4,31.0,4.3,0,Yes,Desserts
ORD10267,2023-03-11,March,3,Ahmedabad,Regular,South Indian,403.0,25.8,104.0,299.0,53.0,73.0,230.0,173.0,57.9,42.0,3.9,0,Yes,South Indian
ORD10268,2023-12-16,December,12,Kolkata,Regular,South Indian,458.0,41.0,188.0,270.0,32.0,82.0,302.0,156.0,57.8,52.0,3.3,0,Yes,South Indian
ORD10269,2023-06-03,June,6,Pune,Regular,Pizza,294.0,30.3,89.0,205.0,54.0,53.0,196.0,98.0,47.8,58.0,3.8,0,Yes,Pizza
ORD10270,2023-09-18,September,9,Ahmedabad,Regular,Biryani,415.0,25.4,105.0,310.0,43.0,75.0,223.0,192.0,61.9,39.0,4.6,0,Yes,Biryani
ORD10271,2023-01-14,January,1,Chennai,Budget,Desserts,273.0,15.4,42.0,231.0,60.0,49.0,151.0,122.0,52.8,53.0,3.6,0,Yes,Desserts
ORD10272,2023-11-10,November,11,Bangalore,Premium,Chinese,761.0,38.3,291.0,470.0,66.0,137.0,494.0,267.0,56.8,43.0,3.7,1,Yes,Chinese
ORD10273,2023-09-27,September,9,Delhi,Regular,Desserts,523.0,28.2,147.0,376.0,73.0,94.0,314.0,209.0,55.6,51.0,3.5,1,Yes,Desserts
ORD10274,2023-11-25,November,11,Pune,Budget,Biryani,255.0,26.1,67.0,188.0,30.0,46.0,143.0,112.0,59.6,52.0,3.7,0,Yes,Biryani
ORD10275,2023-03-08,March,3,Bangalore,Budget,Chinese,310.0,19.5,60.0,250.0,30.0,56.0,146.0,164.0,65.6,65.0,3.3,0,Yes,Chinese
ORD10276,2023-06-05,June,6,Mumbai,Budget,Chinese,316.0,20.0,63.0,253.0,62.0,57.0,182.0,134.0,53.0,51.0,3.1,0,Yes,Chinese
ORD10277,2023-02-10,February,2,Hyderabad,Budget,Pizza,213.0,15.3,33.0,180.0,86.0,38.0,157.0,56.0,31.1,41.0,3.8,0,Yes,Pizza
ORD10278,2023-11-11,November,11,Bangalore,Budget,Pizza,302.0,33.0,100.0,202.0,76.0,54.0,230.0,72.0,35.6,45.0,3.8,0,Yes,Pizza
ORD10279,2023-03-29,March,3,Mumbai,Premium,Chinese,1161.0,22.9,266.0,895.0,77.0,209.0,552.0,609.0,68.0,47.0,4.0,0,Yes,Chinese
ORD10280,2023-01-15,January,1,Pune,Premium,North Indian,966.0,11.2,108.0,858.0,78.0,174.0,360.0,606.0,70.6,49.0,3.1,0,Yes,North Indian
ORD10281,2023-10-20,October,10,Chennai,Budget,Fast Food,348.0,29.7,104.0,244.0,37.0,63.0,204.0,144.0,59.0,46.0,3.3,0,Yes,Fast Food
ORD10282,2023-11-25,November,11,Bangalore,Regular,Pizza,444.0,39.3,175.0,269.0,74.0,80.0,329.0,115.0,42.8,47.0,3.8,0,Yes,Pizza
ORD10283,2023-08-21,August,8,Chennai,Regular,Pizza,611.0,21.6,132.0,479.0,61.0,110.0,303.0,308.0,64.3,40.0,4.1,1,Yes,Pizza
ORD10284,2023-06-24,June,6,Bangalore,Regular,Fast Food,569.0,26.6,151.0,418.0,51.0,102.0,304.0,265.0,63.4,50.0,3.9,1,Yes,Fast Food
ORD10285,2023-07-24,July,7,Hyderabad,Regular,Biryani,420.0,21.0,88.0,332.0,78.0,76.0,242.0,178.0,53.6,41.0,3.8,1,Yes,Biryani
ORD10286,2023-03-04,March,3,Bangalore,Budget,Desserts,240.0,17.0,41.0,199.0,69.0,43.0,153.0,87.0,43.7,33.0,3.3,1,Yes,Desserts
ORD10287,2023-11-12,November,11,Mumbai,Budget,Continental,346.0,31.3,108.0,238.0,65.0,62.0,235.0,111.0,46.6,35.0,2.9,0,Yes,Continental
ORD10288,2023-04-08,April,4,Ahmedabad,Premium,Biryani,704.0,25.9,183.0,521.0,30.0,127.0,340.0,364.0,69.9,58.0,3.9,1,Yes,Biryani
ORD10289,2023-09-12,September,9,Bangalore,Regular,Pizza,381.0,22.3,85.0,296.0,103.0,69.0,257.0,124.0,41.9,54.0,3.4,0,Yes,Pizza
ORD10290,2023-10-26,October,10,Bangalore,Premium,Fast Food,425.0,28.8,122.0,303.0,103.0,76.0,301.0,124.0,40.9,30.0,3.2,1,Yes,Fast Food
ORD10291,2023-05-27,May,5,Bangalore,Premium,Desserts,953.0,24.1,229.0,724.0,106.0,172.0,507.0,446.0,61.6,58.0,3.7,0,Yes,Desserts
ORD10292,2023-07-26,July,7,Bangalore,Premium,Biryani,889.0,24.5,218.0,671.0,82.0,160.0,460.0,429.0,63.9,51.0,3.7,1,Yes,Biryani
ORD10293,2023-02-07,February,2,Pune,Budget,Pizza,256.0,17.3,44.0,212.0,59.0,46.0,149.0,107.0,50.5,35.0,3.7,0,Yes,Pizza
ORD10294,2023-03-07,March,3,Bangalore,Premium,South Indian,546.0,27.6,151.0,395.0,68.0,98.0,317.0,229.0,58.0,34.0,3.4,1,Yes,South Indian
ORD10295,2023-03-15,March,3,Chennai,Budget,Biryani,261.0,16.0,42.0,219.0,75.0,47.0,164.0,97.0,44.3,52.0,2.9,0,Yes,Biryani
ORD10296,2023-06-20,June,6,Bangalore,Budget,Chinese,191.0,29.6,56.0,135.0,83.0,34.0,173.0,18.0,13.3,34.0,3.7,0,Yes,Chinese
ORD10297,2023-06-17,June,6,Mumbai,Premium,Chinese,883.0,31.5,278.0,605.0,63.0,159.0,500.0,383.0,63.3,46.0,3.1,1,Yes,Chinese
ORD10298,2023-10-31,October,10,Delhi,Regular,Pizza,390.0,28.5,111.0,279.0,77.0,70.0,258.0,132.0,47.3,28.0,4.1,0,Yes,Pizza
ORD10299,2023-09-01,September,9,Bangalore,Regular,Pizza,448.0,34.2,153.0,295.0,77.0,81.0,311.0,137.0,46.4,46.0,4.2,1,Yes,Pizza
ORD10300,2023-12-19,December,12,Hyderabad,Premium,Pizza,819.0,35.9,294.0,525.0,51.0,147.0,492.0,327.0,62.3,44.0,3.9,1,Yes,Pizza
ORD10301,2023-01-27,January,1,Delhi,Regular,Fast Food,455.0,18.8,85.0,370.0,73.0,82.0,240.0,215.0,58.1,37.0,3.5,1,Yes,Fast Food
ORD10302,2023-03-17,March,3,Pune,Regular,Continental,310.0,25.3,79.0,231.0,86.0,56.0,221.0,89.0,38.5,31.0,3.6,1,Yes,Continental
ORD10303,2023-01-10,January,1,Pune,Regular,Fast Food,378.0,16.6,63.0,315.0,73.0,68.0,204.0,174.0,55.2,40.0,4.2,1,Yes,Fast Food
ORD10304,2023-02-01,February,2,Delhi,Budget,Desserts,210.0,22.1,46.0,164.0,76.0,38.0,160.0,50.0,30.5,36.0,4.6,0,Yes,Desserts
ORD10305,2023-09-27,September,9,Bangalore,Premium,Desserts,622.0,27.7,172.0,450.0,74.0,112.0,358.0,264.0,58.7,50.0,3.7,0,Yes,Desserts
ORD10306,2023-12-13,December,12,Bangalore,Regular,Biryani,431.0,38.1,164.0,267.0,67.0,78.0,309.0,122.0,45.7,44.0,3.6,0,Yes,Biryani
ORD10307,2023-04-09,April,4,Pune,Regular,Desserts,546.0,28.9,158.0,388.0,93.0,98.0,349.0,197.0,50.8,37.0,3.2,1,Yes,Desserts
ORD10308,2023-05-28,May,5,Delhi,Premium,Pizza,787.0,26.6,209.0,578.0,111.0,142.0,462.0,325.0,56.2,36.0,4.4,0,Yes,Pizza
ORD10309,2023-05-28,May,5,Bangalore,Regular,Pizza,618.0,17.8,110.0,508.0,61.0,111.0,282.0,336.0,66.1,49.0,4.2,0,Yes,Pizza
ORD10310,2023-03-16,March,3,Delhi,Premium,Biryani,743.0,17.4,129.0,614.0,69.0,134.0,332.0,411.0,66.9,38.0,3.3,1,Yes,Biryani
ORD10311,2023-12-02,December,12,Hyderabad,Budget,Desserts,211.0,30.3,64.0,147.0,39.0,38.0,141.0,70.0,47.6,43.0,3.4,0,Yes,Desserts
ORD10312,2023-03-12,March,3,Mumbai,Regular,Pizza,473.0,14.6,69.0,404.0,55.0,85.0,209.0,264.0,65.3,48.0,3.9,0,Yes,Pizza
ORD10313,2023-11-23,November,11,Delhi,Budget,Fast Food,130.0,28.5,37.0,93.0,78.0,23.0,138.0,-8.0,-8.6,56.0,3.0,1,Yes,Fast Food
ORD10314,2023-01-03,January,1,Delhi,Regular,Chinese,617.0,24.5,151.0,466.0,78.0,111.0,340.0,277.0,59.4,37.0,3.7,0,Yes,Chinese
ORD10315,2023-09-02,September,9,Mumbai,Regular,Desserts,506.0,31.8,161.0,345.0,79.0,91.0,331.0,175.0,50.7,50.0,3.2,0,Yes,Desserts
